qi,uf,u_new,P
17.250239563530783,15.917084446856924,17.249369948014664,152.1665296464805
17.249369948014664,15.916180474292961,17.25068445146267,152.1674429956366
17.25068445146267,15.917469210907138,17.2539829876524,152.16978012959743
17.2539829876524,15.921013160651059,17.251021249610663,152.1706701816369
17.251021249610663,15.917742393376814,17.250647322280283,152.1712328097362
17.250647322280283,15.917347228533394,17.251525827427383,152.17215824893844
17.251525827427383,15.918201034299877,17.254919179234314,152.17453902326963
17.254919179234314,15.921823947697781,17.251829793639715,152.17542044618955
17.251829793639715,15.918447282467488,17.251789180063675,152.17598021211603
17.251789180063675,15.918393116850055,17.252374276613896,152.1769175547399
17.252374276613896,15.918956003234324,17.255813793662558,152.17934402716196
17.255813793662558,15.922612256918402,17.252647725485513,152.18021698679567
17.252647725485513,15.919175928025686,17.252819907620466,152.18077395927463
17.252819907620466,15.91933868016118,17.253219596158377,152.1817229801601
17.253219596158377,15.919719558224454,17.25667110570844,152.18419788888176
17.25667110570844,15.92337771525772,17.253463733845123,152.18506247187455
17.253463733845123,15.919913131408178,17.253759564114194,152.18561673220353
17.253759564114194,15.920201312365462,17.254055532694114,152.18657721055024
17.254055532694114,15.920482429602872,17.270029851959787,152.28168276832272
17.270029851959787,15.935959939137742,17.25518069649278,152.28250590893782
17.25518069649278,15.92144620970357,17.279677001332697,152.28581802896838
17.279677001332697,15.946608587410536,17.30099329012849,152.43474472009393
17.30099329012849,15.967787401434746,17.268755950039264,152.4352745004433
17.268755950039264,15.934200118969137,17.290652371332435,152.43592969103605
17.290652371332435,15.95627757727901,17.281380834980183,152.43929770926852
17.281380834980183,15.947395520755164,17.293536841860423,152.44062043791305
17.293536841860423,15.959167987943772,17.272731384028848,152.44114983911692
17.272731384028848,15.937731011959597,17.28745813531041,152.44181750611708
17.28745813531041,15.952429903498457,17.283078200963573,152.44523688103715
17.283078200963573,15.948563829931443,17.290225579914196,152.44653556334296
17.290225579914196,15.955275448349084,17.276024837025265,152.44706420725763
17.276024837025265,15.940707805295725,17.286302031982498,152.44774201619092
17.286302031982498,15.950910605808483,17.28472460095925,152.45120938658397
17.28472460095925,15.949822549366791,17.288677758546225,152.452481351092
17.288677758546225,15.953360466805131,17.27874068524836,152.45300890201423
17.27874068524836,15.943186271546749,17.286081289856632,152.45369693058146
17.286081289856632,15.950449276609177,17.286358213268297,152.45720892399734
17.286358213268297,15.951180481207352,17.288121250233882,152.45845445946244
17.288121250233882,15.952545536753089,17.281058433601107,152.458980687253
17.281058433601107,15.945325428830683,17.286377549285753,152.45967933830585
17.286377549285753,15.950568447209493,17.28785601229345,152.46323303713407
17.28785601229345,15.95245931023528,17.288140573360387,152.4644530375923
17.288140573360387,15.952375130137385,17.283010233118613,152.46497779500035
17.283010233118613,15.947129267971873,17.286956615700007,152.46568753357946
17.286956615700007,15.951010976907606,17.28928883771445,152.46928227964563
17.28928883771445,15.953729355579629,17.288506488625668,152.47047767940154
17.288506488625668,15.952590629849897,17.284709932909273,152.4710009755176
17.284709932909273,15.948710138996558,17.28769723203297,152.4717222399615
17.28769723203297,15.951638678582295,17.290564998621203,152.4753583604937
17.290564998621203,15.954863328727502,17.289069336984156,152.4765300248947
17.289069336984156,15.953033792218578,17.28616048003332,152.47705195780134
17.28616048003332,15.950053915232955,17.28851517734116,152.47778510876626
17.28851517734116,15.952362320992663,17.300606771517952,152.58503320705367
17.300606771517952,15.964449584624614,17.29043996227487,152.58612998168482
17.29043996227487,15.954248091198446,17.301426206319583,152.58815409048074
17.301426206319583,15.965406833068483,17.309992105579674,152.685017060436
17.309992105579674,15.974287245766845,17.29925656168114,152.68578799444398
17.29925656168114,15.962699150187786,17.308003490678427,152.68665536457726
17.308003490678427,15.971766756025948,17.30269964220712,152.68772175542125
17.30269964220712,15.965985761233634,17.30845282876128,152.68864702965237
17.30845282876128,15.97189630798176,17.30350805734617,152.6894520219098
17.30350805734617,15.966507577444863,17.30863807422135,152.69033512226997
17.30863807422135,15.97179947947788,17.306272622036385,152.69140336446563
17.306272622036385,15.969184102459833,17.309384384184405,152.6923324202599
17.309384384184405,15.972349114860718,17.306718725073956,152.69313643262518
17.306718725073956,15.969411384833172,17.30980978855004,152.69402584469688
17.30980978855004,15.972586789357067,17.30894193067347,152.69509635866586
17.30894193067347,15.971581100387182,17.310583064710965,152.696026475305
17.310583064710965,15.97322496709418,17.309160146555584,152.69682943721077
17.309160146555584,15.97162565670863,17.311071937321696,152.6977237410918
17.311071937321696,15.973579620215036,17.310997010084673,152.6987965301333
17.310997010084673,15.973429662484344,17.31179353259357,152.69972655067832
17.31179353259357,15.974202255367976,17.311070616754456,152.70052844146755
17.311070616754456,15.97336083580997,17.312280393547923,152.70142686873427
17.312280393547923,15.974588602507472,17.31262592217543,152.70250198689314
17.31262592217543,15.974896154085503,17.312929390556512,152.7034312525655
17.312929390556512,15.97516165702423,17.312606043428115,152.704232060551
17.312606043428115,15.974756277842891,17.31339061866205,152.7051340927479
17.31339061866205,15.975544894204965,17.313952693792647,152.70621161514347
17.313952693792647,15.976091334438996,17.313966914054102,152.7071396993695
17.313966914054102,15.976060652900872,17.31387127050542,152.70793941505107
17.31387127050542,15.975906494921073,17.314396141860797,152.70884465686532
17.314396141860797,15.976427548306713,17.315061353224962,152.70992466705434
17.315061353224962,15.977090680111449,17.31490696237521,152.71085127122814
17.31490696237521,15.97688850736201,17.314938655243544,152.71164988435623
17.314938655243544,15.97687706649294,17.315305048454306,152.71255801368685
17.315305048454306,15.977235477859397,17.3160102084161,152.71364059724038
17.3160102084161,15.97794673179341,17.315759586237252,152.71456550299703
17.315759586237252,15.977647745374027,17.31585926845522,152.71536300093393
17.31585926845522,15.977714432328982,17.31613021521288,152.7162737486111
17.31613021521288,15.977975489381722,17.316840572700222,152.7173589894968
17.316840572700222,15.97869676899913,17.31653746755219,152.71828203570513
17.31653746755219,15.978345975285498,17.316669854921017,152.71907840237841
17.316669854921017,15.978452065991453,17.316885160229983,152.71999154465854
17.316885160229983,15.978656944694325,17.317582244599123,152.72107952325118
17.317582244599123,15.979367684204949,17.31725312328921,152.72200059440934
17.31725312328921,15.978992188016226,17.3173972783691,152.72279580972796
17.3173972783691,15.979114456772813,17.317582345780515,152.7237111656694
17.317582345780515,15.979289380261548,17.31825703719734,152.72480195794319
17.31825703719734,15.979979146497728,17.31791779575039,152.7257209773046
17.31791779575039,15.979595113395431,17.318061434550746,152.72651501701606
17.318061434550746,15.979719738708486,17.31823258813052,152.7274324466599
17.31823258813052,15.979881505189113,17.31888110863777,152.72852612429804
17.31888110863777,15.98054570222181,17.318541113114282,152.72944304832455
17.318541113114282,15.980162552334154,17.337666315092424,152.82528315904096
17.337666315092424,15.999032326594994,17.364820318616307,152.97998220342717
17.364820318616307,16.02687974319327,17.341447202580504,152.98092248697267
17.341447202580504,16.002266782053926,17.35480292646449,152.981576118232
17.35480292646449,16.01563954109576,17.344119023265026,152.98248883198428
17.344119023265026,16.004609744578183,17.35939822521176,152.9839391749133
17.35939822521176,16.020293220927968,17.346461326542745,152.9848851247592
17.346461326542745,16.006727674669946,17.352830190631956,152.98554532966023
17.352830190631956,16.012984031126663,17.348071069360422,152.98645191717839
17.348071069360422,16.008112508967965,17.35702695522383,152.98789822816912
17.35702695522383,16.0173327253591,17.34967936348935,152.98884963011756
17.34967936348935,16.009574748186647,17.35219932477981,152.98951350458202
17.35219932477981,16.011972622875778,17.350643751211134,152.99041464116223
17.350643751211134,16.010380149883463,17.355780071263585,152.99185414991413
17.355780071263585,16.01570477576614,17.351794118633535,152.9928109101007
17.351794118633535,16.011434667154905,17.352097208460066,152.99347803431067
17.352097208460066,16.011619350059735,17.352358559656455,152.99437424423797
17.352358559656455,16.011879863383477,17.355164489702233,152.99580635705394
17.355164489702233,16.014824831757785,17.35321990707513,152.99676839892197
17.35321990707513,16.01267634472766,17.3522623483346,152.99743854944268
17.3522623483346,16.011606890143536,17.35353330084153,152.9983302413037
17.35353330084153,16.012896211686293,17.354916414899282,152.99975498962237
17.354916414899282,16.014384049575735,17.354209518860046,153.00072223498583
17.354209518860046,16.01352760464711,17.35256153536322,153.00139524079123
17.35256153536322,16.011774085579432,17.35436469224288,153.0022827330498
17.35436469224288,16.013606621724414,17.354888122047843,153.00370041989288
17.354888122047843,16.014210072840235,17.35492179660896,153.00467278206995
17.35492179660896,16.0141322211883,17.352925297414394,153.00534849102212
17.352925297414394,16.012035845221668,17.354977473376433,153.00623203086107
17.354977473376433,16.01412384464385,17.354993560695597,153.00764308362395
17.354993560695597,16.014201885385766,17.355458318598966,153.0086204648644
17.355458318598966,16.01458224029631,17.353317297921937,153.00929873110763
17.353317297921937,16.0123462954755,17.355451938503464,153.01017850909395
17.355451938503464,16.01452042178574,17.35518214470685,153.01158339527205
17.35518214470685,16.01429929609846,17.355884866835456,153.0125656870706
17.355884866835456,16.01493717420188,17.353719307774387,153.01324636574282
17.353719307774387,16.01268106005382,17.355840365838517,153.0141225283787
17.355840365838517,16.01484345352385,17.355424011213046,153.01552170438154
17.355424011213046,16.01446601800827,17.35624442244058,153.0165087903346
17.35624442244058,16.0152357568034,17.35412296710481,153.01719173612938
17.35412296710481,16.013027652320716,17.356177070411906,153.0180643971681
17.356177070411906,16.01512370734365,17.355701513396514,153.01945827991767
17.355701513396514,16.014679973526025,17.356565225299633,153.02045004052036
17.356565225299633,16.015503279850112,17.35452517250657,153.02113510858484
17.35452517250657,16.013380111733422,17.356484682079653,153.02200435914614
17.356484682079653,16.015381330374545,17.35600420200152,153.0233933140208
17.35600420200152,16.014927583229856,17.356865859737507,153.02438963242474
17.356865859737507,16.01575623969354,17.35492547467635,153.02507668055074
17.35492547467635,16.013735963704494,17.35677812985006,153.02594259763777
17.35677812985006,16.015629483600357,17.356325844071,153.02732693730388
17.356325844071,16.01520036142053,17.357158512642613,153.02832770491102
17.357158512642613,16.01600532020403,17.355324627160698,153.02901659615378
17.355324627160698,16.014094500776757,17.357067209114657,153.02987924916357
17.357067209114657,16.015876685806006,17.35666265152933,153.03125923866787
17.35666265152933,16.015492875833594,17.357451090857552,153.0322643596113
17.357451090857552,16.016257332505162,17.355723800267235,153.0329549647104
17.355723800267235,16.014455826113,17.357358260317508,153.03381441977342
17.357358260317508,16.016128345913216,17.367308481100462,153.13651907277153
17.367308481100462,16.02599574044789,17.394239726949387,153.31418917251384
17.394239726949387,16.05355515610616,17.377635824755096,153.3159567577814
17.377635824755096,16.03645120138636,17.387599234181934,153.31668360578806
17.387599234181934,16.045936533094093,17.373805862766105,153.31731407647632
17.373805862766105,16.031765659134965,17.39131561381028,153.31854401764275
17.39131561381028,16.049590182321506,17.381827531233142,153.3202632635773
17.381827531233142,16.03993467903623,17.38687466588538,153.32099618500183
17.38687466588538,16.044542293021316,17.378399866517594,153.32163362965335
17.378399866517594,16.035860133450107,17.390172345654715,153.32286492301915
17.390172345654715,16.04786696468092,17.38475444288919,153.32454114992493
17.38475444288919,16.04237052544859,17.38687920696466,153.3252768346177
17.38687920696466,16.04413398118033,17.38174777285026,153.325920774291
17.38174777285026,16.038864114816477,17.38971509183149,153.32715119523763
17.38971509183149,16.047016521319264,17.386881550483974,153.32878901641047
17.386881550483974,16.044145811701608,17.38721480959267,153.3295269552795
17.38721480959267,16.044180166786944,17.384266273198687,153.33017699220886
17.384266273198687,16.04113362569144,17.389671044131592,153.33140599410413
17.389671044131592,16.046685810195715,17.388490895465853,153.33300934416366
17.388490895465853,16.045491848990917,17.38773477543619,153.33374928486856
17.38773477543619,16.04448386023042,17.386217585924843,153.33440506603455
17.386217585924843,16.042896006993747,17.389885686058467,153.3356324590063
17.389885686058467,16.046681710396765,17.389755690413576,153.33720469086657
17.389755690413576,16.04655237583415,17.38835539236027,153.3379464662086
17.38835539236027,16.044935662112536,17.38777220474687,153.33860767107961
17.38777220474687,16.044301492056384,17.390261187549473,153.33983341371194
17.390261187549473,16.046884531921457,17.390786094804742,153.34137738951287
17.390786094804742,16.04741942569861,17.389025654659147,153.3421208774383
17.389025654659147,16.04546965112738,17.389044479215762,153.34278721381452
17.389044479215762,16.04545202904203,17.390734340646965,153.34401134421077
17.390734340646965,16.047217521943253,17.391654172913668,153.3455295146191
17.391654172913668,16.04815336703501,17.38971458255264,153.34627462051097
17.38971458255264,16.046045495515106,17.390112989855695,153.34694582419405
17.390112989855695,16.04641827183339,17.391264424130835,153.3481684218103
17.391264424130835,16.047631075234936,17.392408203490284,153.3496628938059
17.392408203490284,16.048794641364942,17.390403944358006,153.35040953904507
17.390403944358006,16.046638778980828,17.391032822864215,153.35108537511329
17.391032822864215,16.047250051611577,17.391825506874262,153.35230653465314
17.391825506874262,16.048093187375258,17.39308120458166,153.35377912857228
17.39308120458166,16.049370848137556,17.391083616914212,153.35452724228048
17.391083616914212,16.047235117348873,17.391843238402632,153.35520750645188
17.391843238402632,16.0479830298537,17.39240136136574,153.35642732028148
17.39240136136574,16.048583342693583,17.393696163044833,153.35787961671048
17.393696163044833,16.049901126785425,17.391748546151856,153.35862913013094
17.391748546151856,16.047826423342638,17.39257260055304,153.3593136492023
17.39257260055304,16.048643033860824,17.39298207237218,153.36053219736797
17.39298207237218,16.049088519303574,17.39426932096153,153.3619655747631
17.39426932096153,16.0503989250957,17.392396757095398,153.3627164180631
17.392396757095398,16.048408505967362,17.393241625924237,153.36340504895534
17.393241625924237,16.049248946190275,17.393561782207676,153.3646223956601
17.393561782207676,16.04960056248125,17.394812289474896,153.3660380601188
17.394812289474896,16.050873786088147,17.393028067218072,153.36679016120573
17.393028067218072,16.048979530522058,17.393865573573276,153.367482788638
17.393865573573276,16.049814671130648,17.39413720315523,153.3686989834107
17.39413720315523,16.050114458787817,17.39533344022857,153.3700979924154
17.39533344022857,16.051332526827338,17.393643270571896,153.37085127715625
17.393643270571896,16.04953903996186,17.41713654296179,153.47093181041438
17.41713654296179,16.073013196111695,17.42829702128918,153.62225055732944
17.42829702128918,16.08373482575629,17.41521740025828,153.62291066425163
17.41521740025828,16.070122445273434,17.43276006089308,153.62430517537473
17.43276006089308,16.088055544833658,17.4223957498273,153.6258494994085
17.4223957498273,16.077373765793055,17.427333176603664,153.62654583412842
17.427333176603664,16.08188266761933,17.42019671836922,153.62721404693255
17.42019671836922,16.07457102984951,17.431602676837453,153.62861560153456
17.431602676837453,16.086235166250603,17.42569798255719,153.63012165645083
17.42569798255719,16.080170809115643,17.427438544616404,153.63082043664684
17.427438544616404,16.081543056533707,17.423592030285885,153.6314962397303
17.423592030285885,16.077614810234856,17.431069123496126,153.63290202324237
17.431069123496126,16.085288729474097,17.427902999281685,153.63437384375183
17.427902999281685,16.08203433904609,17.42777249723763,153.63507426578605
17.42777249723763,16.0815935510557,17.425973576980205,153.63575729516683
17.425973576980205,16.079755989770433,17.430880218672367,153.637166276269
17.430880218672367,16.084819028635373,17.429424687183264,153.63860734351692
17.429424687183264,16.083311620999428,17.428201564861443,153.63930902959987
17.428201564861443,16.081826117409364,17.427690593273812,153.63999899100995
17.427690593273812,16.081299691086148,17.430893260354352,153.64141073682183
17.430893260354352,16.084628968639244,17.430508022352964,153.6428240486541
17.430508022352964,16.08421290444032,17.42866578317492,153.64352671606
17.42866578317492,16.082145915487807,17.428961634863875,153.64422335719397
17.428961634863875,16.08244036505325,17.431030772025807,153.64563760184473
17.431030772025807,16.084613336115588,17.43130589948228,153.64702574999964
17.43130589948228,16.084870531734865,17.429137486708257,153.64772915154842
17.429137486708257,16.08250673003767,17.429929604047544,153.64843224760733
17.429929604047544,16.083306529976777,17.4312466247045,153.64984877401412
17.4312466247045,16.084709743090773,17.431916931523624,153.6512140050749
17.431916931523624,16.085370228800315,17.42960403037018,153.6519179111642
17.42960403037018,16.08288494814224,17.43069048674239,153.65262725571085
17.43069048674239,16.083985145914063,17.43151306428805,153.65404585857343
17.43151306428805,16.08488023061886,17.432406196099713,153.65539012096548
17.432406196099713,16.08576860794624,17.430060681742635,153.65609431458654
17.430060681742635,16.083268929593693,17.431310002701355,153.65680971368639
17.431310002701355,16.084536042237065,17.431813373491067,153.6582301944856
17.431813373491067,16.08510134777306,17.43281733604849,153.6595551764094
17.43281733604849,16.086103566586164,17.43050683150421,153.66025945396706
17.43050683150421,16.083653505511823,17.43183376069949,153.66098072289293
17.43183376069949,16.085000865507357,17.43213754542519,153.66240290067543
17.43213754542519,16.085358479827004,17.433179935248262,153.66371006262736
17.433179935248262,16.086400687954146,17.430943880394853,153.66441423738758
17.430943880394853,16.08403695771146,17.432293699827454,153.66514119945344
17.432293699827454,16.085408822302348,17.432479629215738,153.66656492827966
17.432479629215738,16.085642433144912,17.433514160622707,153.66785553225358
17.433514160622707,16.08667729559186,17.431374042625677,153.66855943830126
17.431374042625677,16.084419306980042,17.43271229788989,153.6692919253372
17.43271229788989,16.085780466805566,17.432836088840784,153.6707171116044
17.432836088840784,16.085947339899025,17.433833762457304,153.67199224781524
17.433833762457304,16.086945085600753,17.431799686000335,153.6726957430175
17.431799686000335,16.084801345663767,17.43310539029701,153.6734335969049
17.43310539029701,16.08613025761054,17.433204792337268,153.67486021173858
17.433204792337268,16.086269363805982,17.434148059990243,153.67612082297964
17.434148059990243,16.087211874127657,17.432222991623455,153.67682379006848
17.432222991623455,16.08518410560384,17.446672082344424,153.77366661174372
17.446672082344424,16.099918182982044,17.461271668052174,153.93430699027468
17.461271668052174,16.11452776889658,17.446995958303486,153.93502878547162
17.446995958303486,16.09960192525597,17.460581170655153,153.9359254615866
17.460581170655153,16.113281670430254,17.453211565499494,153.93725678656224
17.453211565499494,16.105736800984413,17.46116332947562,153.93821900173643
17.46116332947562,16.113538617378982,17.4527745982712,153.93894425801156
17.4527745982712,16.10481181619677,17.46097239912383,153.93984302122868
17.46097239912383,16.113035876403412,17.45759945421721,153.94116326105924
17.45759945421721,16.109625772417207,17.461675368954104,153.94213270084438
17.461675368954104,16.11354967293662,17.456768441655836,153.9428610180582
17.456768441655836,16.10842127275113,17.461584136465344,153.94375830602476
17.461584136465344,16.113244085913376,17.460608377554998,153.94506855295487
17.460608377554998,16.112286361912076,17.462292668536165,153.94604385258256
17.462292668536165,16.113829036700782,17.459600234783093,153.94677495717556
17.459600234783093,16.110981372824963,17.46224209200746,153.9476699869062
17.46224209200746,16.11361846537308,17.462726774912554,153.94897120554893
17.462726774912554,16.114148763335557,17.462931183918858,153.94995199022446
17.462931183918858,16.11422200087258,17.4616608188898,153.95068566535392
17.4616608188898,16.112839876454938,17.46289983626076,153.95157808462278
17.46289983626076,16.114065004459313,17.46426030044394,153.95287111764551
17.46426030044394,16.115485931805548,17.463562854984986,153.95385725159645
17.463562854984986,16.114666550020125,17.463201175555767,153.9545933179189
17.463201175555767,16.11422339971018,17.463540543443152,153.95548293393946
17.463540543443152,16.114541782709384,17.465405644392412,153.95676852602475
17.465405644392412,16.11647528406763,17.464177331998602,153.9577599784461
17.464177331998602,16.115133192065333,17.46438689483132,153.95849828552736
17.46438689483132,16.115282924019333,17.464158749834766,153.95938498985745
17.464158749834766,16.115028484983313,17.466292048656907,153.9606638070017
17.466292048656907,16.117234019100028,17.464771915829118,153.96166060709925
17.464771915829118,16.115607447343187,17.46532935575012,153.96240102790472
17.46532935575012,16.116120628902838,17.464754212079885,153.9632847608968
17.464754212079885,16.115515450983644,17.467005692249675,153.96455740308778
17.467005692249675,16.11784044340022,17.46534751498247,153.96555961623824
17.46534751498247,16.11608255101588,17.466104550034984,153.96630204257013
17.466104550034984,16.116806483913898,17.465329111108144,153.96718277096247
17.465329111108144,16.115998597971213,17.46760465685922,153.96844977958474
17.46760465685922,16.118347301961233,17.465906642737316,153.9694574911045
17.465906642737316,16.11655580558941,17.466764889832703,153.9702018293563
17.466764889832703,16.117388827427803,17.46588659121138,153.97107953092302
17.46588659121138,16.11647674894865,17.46812838274077,153.97234139286513
17.46812838274077,16.118790304601447,17.4664523402552,153.97335469629306
17.4664523402552,16.11702659620305,17.467346812737016,153.97410086350405
17.467346812737016,16.11790126070218,17.46642996774286,153.97497551696387
17.46642996774286,16.116950150353517,17.468603770306164,153.97623266727476
17.468603770306164,16.11919367499232,17.46698759811976,153.9772516564383
17.46698759811976,16.117495280598686,17.46787578193684,153.97799957682918
17.46787578193684,16.118367221750827,17.466962313180026,153.9788711560777
17.466962313180026,16.11741964442468,17.469049186172185,153.98012398058506
17.469049186172185,16.11957381649424,17.467515068655985,153.98114874505458
17.467515068655985,16.117962575685628,17.468369632737165,153.98189834725085
17.468369632737165,16.11880306840913,17.467486267501453,153.98276681898787
17.467486267501453,16.117886220938633,17.469477134448155,153.98401565768236
17.469477134448155,16.11994176715617,17.468036950928454,153.98504628106323
17.468036950928454,16.118429234870792,17.46884084852901,153.98579749609357
17.46884084852901,16.11922018667259,17.468003980764358,153.98666281986516
17.468003980764358,16.11835079190289,17.469896063361553,153.9879079712816
17.469896063361553,16.1203048644971,17.46855497546076,153.988944531604
17.46855497546076,16.118895895534628,17.469298131170433,153.9896972916446
17.469298131170433,16.119626451269404,17.468517129873106,153.99055942133285
17.468517129873106,16.118814095548377,17.487006171181065,154.09440944130478
17.487006171181065,16.136817976473985,17.506039497806697,154.25768104873626
17.506039497806697,16.155877353687067,17.49482809605731,154.2590754339507
17.49482809605731,16.144340771031324,17.509114617160954,154.26032720913116
17.509114617160954,16.15865129530762,17.494375366716923,154.26104195770557
17.494375366716923,16.143291927897746,17.505359589787766,154.26179325730837
17.505359589787766,16.154233878327194,17.500167155005663,154.26318429272885
17.500167155005663,16.149070157625403,17.5086330902268,154.26445837443705
17.5086330902268,16.15748702400922,17.49910175529535,154.26517428127235
17.49910175529535,16.14755035614018,17.50560221660844,154.26592366795225
17.50560221660844,16.153990718267973,17.503640071500353,154.26731184257892
17.503640071500353,16.15213633727078,17.50851303531435,154.2686047582759
17.50851303531435,16.156950322036415,17.502283913740538,154.26932158468628
17.502283913740538,16.150425305760713,17.50595718841077,154.27006784539145
17.50595718841077,16.15403908091707,17.505937271682633,154.27145374522016
17.505937271682633,16.15415175061294,17.508536376903137,154.2727651460477
17.508536376903137,16.156692805810156,17.504471706905775,154.27348271338633
17.504471706905775,16.152399099058595,17.50632499566891,154.27422530118508
17.50632499566891,16.154196102975302,17.507481827194866,154.2756094725518
17.507481827194866,16.155491619811585,17.508631429955155,154.27693967295093
17.508631429955155,16.156586402830683,17.506004458795022,154.27765782742344
17.506004458795022,16.153775926393735,17.506680622373192,154.2783963787551
17.506680622373192,16.154398516400693,17.50853911774606,154.27977931483844
17.50853911774606,16.156394565608075,17.50877022148689,154.2811288132076
17.50877022148689,16.156574372850393,17.507101382053133,154.2818474147337
17.507101382053133,16.154754739041145,17.507020484759757,154.28258165203502
17.507020484759757,16.15462218482597,17.509280927981102,154.28396379691742
17.509280927981102,16.157016148151296,17.508940853789795,154.2853331489717
17.508940853789795,16.156628150403805,17.507907912113936,154.2860520665792
17.507907912113936,16.15546852699689,17.507347972595994,154.28678176462276
17.507347972595994,16.154858294560956,17.509820533359477,154.28816351995135
17.509820533359477,16.157459255347085,17.509138505865305,154.28955329020806
17.509138505865305,16.156732506628927,17.508522187847472,154.2902723999912
17.508522187847472,16.156007436375482,17.507668543772084,154.29099737086148
17.507668543772084,16.155104581863693,17.510233473810576,154.29237910256066
17.510233473810576,16.157792511516277,17.509361516382754,154.2937898437258
17.509361516382754,16.156878936464327,17.509011166418617,154.29450902804993
17.509011166418617,16.156433122357353,17.50798774741675,154.29522911411905
17.50798774741675,16.15536148398676,17.510570433675518,154.2966111588154
17.510570433675518,16.158061857901934,17.509609504222627,154.29804340681184
17.509609504222627,16.157062384469377,17.509420835656123,154.2987625541841
17.509420835656123,16.15678796457126,17.508310417535416,154.29947762535286
17.508310417535416,16.155630334009825,17.51086547111439,154.3008602964792
17.51086547111439,16.15829802134297,17.50988244186111,154.3023145769214
17.50988244186111,16.157279536793865,17.509782866519124,154.30303358215107
17.509782866519124,16.15710112667297,17.50864039677136,154.30374353539435
17.50864039677136,16.15591251424367,17.511141391712794,154.30512712885564
17.511141391712794,16.158521422512152,17.510180220571833,154.3066039720542
17.510180220571833,16.157527922788784,17.510119039802966,154.3073227364552
17.510119039802966,16.157392617497727,17.508980515147613,154.30802749624493
17.508980515147613,16.156209092005327,17.511413319555373,154.30941229546076
17.511413319555373,16.158745452181453,17.510502479151526,154.31091225670198
17.510502479151526,16.1578054556943,17.510444244531822,154.3116306881575
17.510444244531822,16.157676057150354,17.509332689241525,154.3123302066883
17.509332689241525,16.15652070337942,17.511691106278082,154.31371648683606
17.511691106278082,16.158978687646073,17.510848571979032,154.31524016833498
17.510848571979032,16.158110214395766,17.510768539935025,154.3159581811427
17.510768539935025,16.157960587203885,17.526207155438296,154.41400367860123
17.526207155438296,16.173894254418894,17.540991532528235,154.58442179817862
17.540991532528235,16.188404228573837,17.52266434125004,154.58504598759703
17.52266434125004,16.169401352027553,17.539543725795646,154.58590061398962
17.539543725795646,16.186334430096082,17.532265427773304,154.58792876115257
17.532265427773304,16.17916291061831,17.541008907973087,154.5889504845074
17.541008907973087,16.18753581350165,17.528403925520813,154.5895718389845
17.528403925520813,16.17454407199579,17.540305980777124,154.5904396070925
17.540305980777124,16.186479001981155,17.536386469325667,154.5924904204846
17.536386469325667,16.182738529260327,17.54150561081859,154.59350354658304
17.54150561081859,16.187524977120663,17.53250561095301,154.59412206062495
17.53250561095301,16.178244656644573,17.541101057329133,154.59500004231438
17.541101057329133,16.18688118608355,17.539285660930123,154.59707449070706
17.539285660930123,16.185253252607147,17.54205129783839,154.5980776916486
17.54205129783839,16.187724295285108,17.535536536466097,154.5986934256316
17.535536536466097,16.180992314442793,17.54185035514723,154.5995812852991
17.54185035514723,16.18735099669764,17.54140785065649,154.60168089744525
17.54140785065649,16.187090275422985,17.542611813570936,154.6026740256871
17.542611813570936,16.188029811005933,17.537850178007318,154.60328707260052
17.537850178007318,16.183094837769136,17.542559421981732,154.60418475122881
17.542559421981732,16.18784845768946,17.543026174911486,154.60631148925899
17.543026174911486,16.18848812882553,17.543180091896385,154.60729465792187
17.543180091896385,16.18840092412235,17.53967207102027,154.60790512192443
17.53967207102027,16.184752084325133,17.543238664759667,154.60881264414297
17.543238664759667,16.18836030339889,17.544313260323793,154.61096878516034
17.544313260323793,16.189598951446598,17.543753689964,154.611942201254
17.543753689964,16.188816281331764,17.541150884874362,154.6125501801928
17.541150884874362,16.186097402561312,17.543896894298953,154.6134676194581
17.543896894298953,16.188881466712086,17.545380759065377,154.6156556359712
17.545380759065377,16.19052150795771,17.544331724094302,154.6166195382744
17.544331724094302,16.18926334550996,17.542387112843954,154.617225110278
17.542387112843954,16.187221691752487,17.544541104274856,154.61815257863955
17.544541104274856,16.189410188384198,17.546302168747992,154.62037503769747
17.546302168747992,16.191320796342485,17.544914129817037,154.62132966401398
17.544914129817037,16.18973444550877,17.54345005996619,154.6219328796607
17.54345005996619,16.18818801171782,17.545176820567065,154.6228705215724
17.545176820567065,16.189946182528853,17.547126602892106,154.62513001698449
17.547126602892106,16.192040112639646,17.545501294767387,154.62607558544576
17.545501294767387,16.19022478816817,17.544388336791346,154.6266764654907
17.544388336791346,16.18904077274501,17.545808391841494,154.62762445193619
17.545808391841494,16.19048978134311,17.547887292677828,154.62992357402447
17.547887292677828,16.19270857872662,17.54609380089458,154.63086027355098
17.54609380089458,16.19073130716917,17.54523651698036,154.63145881111055
17.54523651698036,16.18981163897841,17.546439194442044,154.6324173340689
17.546439194442044,16.191041494854133,17.548606967342515,154.63475867233475
17.548606967342515,16.1933459445763,17.54669224865234,154.63568665976175
17.54669224865234,16.191251963790165,17.546019480127157,154.63628282528435
17.546019480127157,16.190523421420497,17.54707179415312,154.63725209330798
17.54707179415312,16.191601789500407,17.54930131535074,154.63963826308276
